expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe1.2	54	2	1	2	1	19	21	2	0.5098050526576117	False	stim\4 M078C.jpg	2019-04-09 11:11:07
LookAtMe1.2	54	2	1	2	1	20	36	2	0.9890767520992085	True	stim\6 F053C.jpg	2019-04-09 11:11:15
LookAtMe1.2	54	2	1	2	1	21	31	2	0.32866795209702104	False	stim\5 F053C + F048C.jpg	2019-04-09 11:11:25
LookAtMe1.2	54	2	1	2	1	22	36	4	0.5039311854634434	True	stim\6 F053C.jpg	2019-04-09 11:11:34
LookAtMe1.2	54	2	1	2	1	23	26	5	0.5021244656527415	True	stim\3 M078C + M057C.jpg	2019-04-09 11:11:43
LookAtMe1.2	54	2	1	2	1	24	21	3	0.45747988880611956	False	stim\4 M078C.jpg	2019-04-09 11:11:51
LookAtMe1.2	54	2	1	2	1	25	26	5	0.7208460244582966	False	stim\3 M078C + M057C.jpg	2019-04-09 11:12:00
LookAtMe1.2	54	2	1	2	1	26	36	5	0.9306015899637714	True	stim\6 F053C.jpg	2019-04-09 11:12:09
LookAtMe1.2	54	2	1	2	1	27	31	2	0.4915251232450828	False	stim\5 F053C + F048C.jpg	2019-04-09 11:12:18
LookAtMe1.2	54	2	1	2	1	28	21	2	-1.6198466947535053	False	stim\4 M078C.jpg	2019-04-09 11:12:27
LookAtMe1.2	54	2	1	2	1	29	31	2	0.4855277631431818	False	stim\5 F053C + F048C.jpg	2019-04-09 11:12:35
LookAtMe1.2	54	2	1	2	1	30	21	2	0.49311310169287026	False	stim\4 M078C.jpg	2019-04-09 11:12:44
LookAtMe1.2	54	2	1	2	1	31	26	5	0.6511522533837706	True	stim\3 M078C + M057C.jpg	2019-04-09 11:12:53
LookAtMe1.2	54	2	1	2	1	32	36	5	1.1044087507762015	False	stim\6 F053C.jpg	2019-04-09 11:13:02
LookAtMe1.2	54	2	1	2	1	33	21	2	0.5443634880939499	False	stim\4 M078C.jpg	2019-04-09 11:13:12
LookAtMe1.2	54	2	1	2	1	34	36	5	0.9685204698471352	True	stim\6 F053C.jpg	2019-04-09 11:13:21
LookAtMe1.2	54	2	1	2	1	35	26	5	0.8230310044018552	True	stim\3 M078C + M057C.jpg	2019-04-09 11:13:30
LookAtMe1.2	54	2	1	2	1	36	31	2	1.4713783801998943	False	stim\5 F053C + F048C.jpg	2019-04-09 11:13:38
LookAtMe1.2	54	2	1	2	1	37	36	5	0.48352243343833834	False	stim\6 F053C.jpg	2019-04-09 11:13:48
LookAtMe1.2	54	2	1	2	1	38	31	2	-0.9725188100710511	False	stim\5 F053C + F048C.jpg	2019-04-09 11:13:57
LookAtMe1.2	54	2	1	2	1	39	26	5	0.37952652701642364	True	stim\3 M078C + M057C.jpg	2019-04-09 11:14:06
LookAtMe1.2	54	2	1	2	1	40	21	1	0.4771633087657392	False	stim\4 M078C.jpg	2019-04-09 11:14:15
LookAtMe1.2	54	2	1	2	1	41	26	5	0.7241980559192598	False	stim\3 M078C + M057C.jpg	2019-04-09 11:14:23
LookAtMe1.2	54	2	1	2	1	42	31	1	0.6104513313621283	False	stim\5 F053C + F048C.jpg	2019-04-09 11:14:32
LookAtMe1.2	54	2	1	2	1	43	36	5	0.5650814225664362	True	stim\6 F053C.jpg	2019-04-09 11:14:42
LookAtMe1.2	54	2	1	2	1	44	21	1	1.2161895069293678	False	stim\4 M078C.jpg	2019-04-09 11:14:52
LookAtMe1.2	54	2	1	2	1	45	26	5	0.568361041136086	True	stim\3 M078C + M057C.jpg	2019-04-09 11:15:01
LookAtMe1.2	54	2	1	2	1	46	21		-99	False	stim\4 M078C.jpg	2019-04-09 11:15:11
LookAtMe1.2	54	2	1	2	1	47	36	5	0.4109384516486898	True	stim\6 F053C.jpg	2019-04-09 11:15:21
LookAtMe1.2	54	2	1	2	1	48	31	1	1.1463301775511354	False	stim\5 F053C + F048C.jpg	2019-04-09 11:15:31
LookAtMe1.2	54	2	1	2	2	49	22	4	0.809557376196608	False	stim\morph\3&4 80.jpg	2019-04-09 11:18:00
LookAtMe1.2	54	2	1	2	2	50	26	5	0.4329318767413497	True	stim\3 M078C + M057C.jpg	2019-04-09 11:18:09
LookAtMe1.2	54	2	1	2	2	51	25	2	0.5867052709218115	False	stim\morph\3&4 20.jpg	2019-04-09 11:18:18
LookAtMe1.2	54	2	1	2	2	52	24	3	1.6297065829858184	False	stim\morph\3&4 40.jpg	2019-04-09 11:18:26
LookAtMe1.2	54	2	1	2	2	53	26	5	0.3780157691799104	False	stim\3 M078C + M057C.jpg	2019-04-09 11:18:35
LookAtMe1.2	54	2	1	2	2	54	33	3	0.44928129331674427	False	stim\morph\5&6 40.jpg	2019-04-09 11:18:44
LookAtMe1.2	54	2	1	2	2	55	35	2	0.7489744244376197	False	stim\morph\5&6 80.jpg	2019-04-09 11:18:53
LookAtMe1.2	54	2	1	2	2	56	23	3	0.3022702531889081	False	stim\morph\3&4 60.jpg	2019-04-09 11:19:01
LookAtMe1.2	54	2	1	2	2	57	31	1	0.31771585915703326	False	stim\5 F053C + F048C.jpg	2019-04-09 11:19:11
LookAtMe1.2	54	2	1	2	2	58	36	5	0.4576908181188628	True	stim\6 F053C.jpg	2019-04-09 11:19:21
LookAtMe1.2	54	2	1	2	2	59	21	1	0.6301795211620629	False	stim\4 M078C.jpg	2019-04-09 11:19:31
LookAtMe1.2	54	2	1	2	2	60	32	2	1.0055896238191053	False	stim\morph\5&6 20.jpg	2019-04-09 11:19:41
LookAtMe1.2	54	2	1	2	2	61	36	5	0.4583593615097925	False	stim\6 F053C.jpg	2019-04-09 11:19:51
LookAtMe1.2	54	2	1	2	2	62	34	2	0.4264441514387727	False	stim\morph\5&6 60.jpg	2019-04-09 11:19:59
LookAtMe1.2	54	2	1	2	2	63	26	5	0.6090060757705942	False	stim\3 M078C + M057C.jpg	2019-04-09 11:20:08
LookAtMe1.2	54	2	1	2	2	64	25	2	0.3903346953447908	False	stim\morph\3&4 20.jpg	2019-04-09 11:20:16
LookAtMe1.2	54	2	1	2	2	65	35	2	0.44486710405908525	False	stim\morph\5&6 80.jpg	2019-04-09 11:20:26
LookAtMe1.2	54	2	1	2	2	66	36	5	0.674895309144631	True	stim\6 F053C.jpg	2019-04-09 11:20:35
LookAtMe1.2	54	2	1	2	2	67	23	4	0.6590446709888056	False	stim\morph\3&4 60.jpg	2019-04-09 11:20:44
LookAtMe1.2	54	2	1	2	2	68	26	5	0.486796943936497	True	stim\3 M078C + M057C.jpg	2019-04-09 11:20:53
LookAtMe1.2	54	2	1	2	2	69	32	3	1.1913803872885182	False	stim\morph\5&6 20.jpg	2019-04-09 11:21:01
LookAtMe1.2	54	2	1	2	2	70	22	2	0.40469500748440623	False	stim\morph\3&4 80.jpg	2019-04-09 11:21:12
LookAtMe1.2	54	2	1	2	2	71	36	5	0.4324012486031279	False	stim\6 F053C.jpg	2019-04-09 11:21:21
LookAtMe1.2	54	2	1	2	2	72	34	2	0.4003610435174778	False	stim\morph\5&6 60.jpg	2019-04-09 11:21:31
LookAtMe1.2	54	2	1	2	2	73	31	1	0.6448180675506592	False	stim\5 F053C + F048C.jpg	2019-04-09 11:21:41
LookAtMe1.2	54	2	1	2	2	74	21	1	0.6807006695307791	False	stim\4 M078C.jpg	2019-04-09 11:21:49
LookAtMe1.2	54	2	1	2	2	75	24	1	0.48910184123087674	False	stim\morph\3&4 40.jpg	2019-04-09 11:21:58
LookAtMe1.2	54	2	1	2	2	76	33		-99	False	stim\morph\5&6 40.jpg	2019-04-09 11:22:08
LookAtMe1.2	54	2	1	2	2	77	24	1	0.9182309830794111	False	stim\morph\3&4 40.jpg	2019-04-09 11:22:16
LookAtMe1.2	54	2	1	2	2	78	33		-99	False	stim\morph\5&6 40.jpg	2019-04-09 11:22:25
LookAtMe1.2	54	2	1	2	2	79	32	3	0.363381729926914	False	stim\morph\5&6 20.jpg	2019-04-09 11:22:35
LookAtMe1.2	54	2	1	2	2	80	25	1	0.5581736415624619	False	stim\morph\3&4 20.jpg	2019-04-09 11:22:45
LookAtMe1.2	54	2	1	2	2	81	26	5	0.35550223232712597	True	stim\3 M078C + M057C.jpg	2019-04-09 11:22:54
LookAtMe1.2	54	2	1	2	2	82	23	1	0.544569309335202	False	stim\morph\3&4 60.jpg	2019-04-09 11:23:04
LookAtMe1.2	54	2	1	2	2	83	34	1	1.0528407685924321	False	stim\morph\5&6 60.jpg	2019-04-09 11:23:14
LookAtMe1.2	54	2	1	2	2	84	36	5	0.5853471512673423	False	stim\6 F053C.jpg	2019-04-09 11:23:24
LookAtMe1.2	54	2	1	2	2	85	31	1	0.624903587042354	False	stim\5 F053C + F048C.jpg	2019-04-09 11:23:33
LookAtMe1.2	54	2	1	2	2	86	22	4	0.5856803713832051	False	stim\morph\3&4 80.jpg	2019-04-09 11:23:42
LookAtMe1.2	54	2	1	2	2	87	36	5	0.471107357298024	True	stim\6 F053C.jpg	2019-04-09 11:23:52
LookAtMe1.2	54	2	1	2	2	88	26	5	0.5252028841059655	False	stim\3 M078C + M057C.jpg	2019-04-09 11:24:01
LookAtMe1.2	54	2	1	2	2	89	35	1	0.3820714990142733	False	stim\morph\5&6 80.jpg	2019-04-09 11:24:11
LookAtMe1.2	54	2	1	2	2	90	21	1	0.9021489839069545	False	stim\4 M078C.jpg	2019-04-09 11:24:21
LookAtMe1.2	54	2	1	2	2	91	35	1	0.4393547009676695	False	stim\morph\5&6 80.jpg	2019-04-09 11:24:30
LookAtMe1.2	54	2	1	2	2	92	21	1	1.2993857512483373	False	stim\4 M078C.jpg	2019-04-09 11:24:40
LookAtMe1.2	54	2	1	2	2	93	36	5	0.4540061673615128	False	stim\6 F053C.jpg	2019-04-09 11:24:49
LookAtMe1.2	54	2	1	2	2	94	32	4	0.39513498719315976	False	stim\morph\5&6 20.jpg	2019-04-09 11:24:58
LookAtMe1.2	54	2	1	2	2	95	31	1	0.4039077787892893	False	stim\5 F053C + F048C.jpg	2019-04-09 11:25:08
LookAtMe1.2	54	2	1	2	2	96	36	5	0.54675101430621	True	stim\6 F053C.jpg	2019-04-09 11:25:16
LookAtMe1.2	54	2	1	2	2	97	25	1	0.5058914447436109	False	stim\morph\3&4 20.jpg	2019-04-09 11:25:26
LookAtMe1.2	54	2	1	2	2	98	34	2	0.4235782786272466	False	stim\morph\5&6 60.jpg	2019-04-09 11:25:35
LookAtMe1.2	54	2	1	2	2	99	26	5	0.7052558928262442	False	stim\3 M078C + M057C.jpg	2019-04-09 11:25:45
LookAtMe1.2	54	2	1	2	2	100	33	1	0.40181381080765277	False	stim\morph\5&6 40.jpg	2019-04-09 11:25:54
LookAtMe1.2	54	2	1	2	2	101	26	5	0.6890257624909282	True	stim\3 M078C + M057C.jpg	2019-04-09 11:26:04
LookAtMe1.2	54	2	1	2	2	102	22	1	0.39127546350937337	False	stim\morph\3&4 80.jpg	2019-04-09 11:26:13
LookAtMe1.2	54	2	1	2	2	103	23	1	0.48431807523593307	False	stim\morph\3&4 60.jpg	2019-04-09 11:26:22
LookAtMe1.2	54	2	1	2	2	104	24	1	0.3925662781111896	False	stim\morph\3&4 40.jpg	2019-04-09 11:26:32
LookAtMe1.2	54	2	1	2	2	105	34	1	0.5543138176435605	False	stim\morph\5&6 60.jpg	2019-04-09 11:26:40
LookAtMe1.2	54	2	1	2	2	106	36	5	0.5663524061674252	False	stim\6 F053C.jpg	2019-04-09 11:26:50
LookAtMe1.2	54	2	1	2	2	107	32	3	0.5194362842012197	False	stim\morph\5&6 20.jpg	2019-04-09 11:26:59
LookAtMe1.2	54	2	1	2	2	108	26	5	0.6506228271173313	True	stim\3 M078C + M057C.jpg	2019-04-09 11:27:09
LookAtMe1.2	54	2	1	2	2	109	33	1	0.4715679761720821	False	stim\morph\5&6 40.jpg	2019-04-09 11:27:18
LookAtMe1.2	54	2	1	2	2	110	35	1	0.7385619736742228	False	stim\morph\5&6 80.jpg	2019-04-09 11:27:28
LookAtMe1.2	54	2	1	2	2	111	21	1	0.433973602601327	False	stim\4 M078C.jpg	2019-04-09 11:27:37
LookAtMe1.2	54	2	1	2	2	112	26	5	0.6627034813864157	False	stim\3 M078C + M057C.jpg	2019-04-09 11:27:47
LookAtMe1.2	54	2	1	2	2	113	31		-99	False	stim\5 F053C + F048C.jpg	2019-04-09 11:27:55
LookAtMe1.2	54	2	1	2	2	114	23	3	0.4509675250155851	False	stim\morph\3&4 60.jpg	2019-04-09 11:28:05
LookAtMe1.2	54	2	1	2	2	115	25	1	0.7821041300194338	False	stim\morph\3&4 20.jpg	2019-04-09 11:28:15
LookAtMe1.2	54	2	1	2	2	116	36	5	0.48500945430714637	True	stim\6 F053C.jpg	2019-04-09 11:28:24
LookAtMe1.2	54	2	1	2	2	117	24	1	0.7559870689874515	False	stim\morph\3&4 40.jpg	2019-04-09 11:28:33
LookAtMe1.2	54	2	1	2	2	118	22	1	1.2519152641762048	False	stim\morph\3&4 80.jpg	2019-04-09 11:28:41
LookAtMe1.2	54	2	1	2	2	119	24	1	0.47772578662261367	False	stim\morph\3&4 40.jpg	2019-04-09 11:28:51
LookAtMe1.2	54	2	1	2	2	120	33	1	0.5600146147189662	False	stim\morph\5&6 40.jpg	2019-04-09 11:29:01
LookAtMe1.2	54	2	1	2	2	121	34	1	0.5071987850824371	False	stim\morph\5&6 60.jpg	2019-04-09 11:29:10
LookAtMe1.2	54	2	1	2	2	122	36	5	0.4313787528080866	False	stim\6 F053C.jpg	2019-04-09 11:29:18
LookAtMe1.2	54	2	1	2	2	123	22	2	1.085389367188327	False	stim\morph\3&4 80.jpg	2019-04-09 11:29:28
LookAtMe1.2	54	2	1	2	2	124	26	5	0.3658834343077615	True	stim\3 M078C + M057C.jpg	2019-04-09 11:29:37
LookAtMe1.2	54	2	1	2	2	125	32	1	0.5756143613252789	False	stim\morph\5&6 20.jpg	2019-04-09 11:29:45
LookAtMe1.2	54	2	1	2	2	126	25	1	0.39354640792589635	False	stim\morph\3&4 20.jpg	2019-04-09 11:29:55
LookAtMe1.2	54	2	1	2	2	127	21	1	0.5403017490170896	False	stim\4 M078C.jpg	2019-04-09 11:30:04
LookAtMe1.2	54	2	1	2	2	128	23		-99	False	stim\morph\3&4 60.jpg	2019-04-09 11:30:14
LookAtMe1.2	54	2	1	2	2	129	36	5	0.366073030163534	True	stim\6 F053C.jpg	2019-04-09 11:30:22
LookAtMe1.2	54	2	1	2	2	130	26		-99	False	stim\3 M078C + M057C.jpg	2019-04-09 11:30:31
LookAtMe1.2	54	2	1	2	2	131	35	2	0.6759057862218469	False	stim\morph\5&6 80.jpg	2019-04-09 11:30:40
LookAtMe1.2	54	2	1	2	2	132	31	1	0.387246475671418	False	stim\5 F053C + F048C.jpg	2019-04-09 11:30:49
LookAtMe1.2	54	2	1	2	2	133	26	5	0.38900902634486556	False	stim\3 M078C + M057C.jpg	2019-04-09 11:30:58
LookAtMe1.2	54	2	1	2	2	134	25	2	0.5397257499862462	False	stim\morph\3&4 20.jpg	2019-04-09 11:31:08
LookAtMe1.2	54	2	1	2	2	135	31	1	0.36744947836268693	False	stim\5 F053C + F048C.jpg	2019-04-09 11:31:16
LookAtMe1.2	54	2	1	2	2	136	23		-99	False	stim\morph\3&4 60.jpg	2019-04-09 11:31:24
LookAtMe1.2	54	2	1	2	2	137	36	5	0.5070242126239464	False	stim\6 F053C.jpg	2019-04-09 11:31:34
LookAtMe1.2	54	2	1	2	2	138	26	5	0.4413894765311852	True	stim\3 M078C + M057C.jpg	2019-04-09 11:31:43
LookAtMe1.2	54	2	1	2	2	139	22	1	0.5535157719859853	False	stim\morph\3&4 80.jpg	2019-04-09 11:31:52
LookAtMe1.2	54	2	1	2	2	140	21	1	0.7101105694891885	False	stim\4 M078C.jpg	2019-04-09 11:32:01
LookAtMe1.2	54	2	1	2	2	141	24	1	0.4971078361850232	False	stim\morph\3&4 40.jpg	2019-04-09 11:32:10
LookAtMe1.2	54	2	1	2	2	142	33	1	0.8609117249725387	False	stim\morph\5&6 40.jpg	2019-04-09 11:32:19
LookAtMe1.2	54	2	1	2	2	143	36	5	0.6647526795277372	True	stim\6 F053C.jpg	2019-04-09 11:32:28
LookAtMe1.2	54	2	1	2	2	144	32	1	0.43376687995623797	False	stim\morph\5&6 20.jpg	2019-04-09 11:32:38
LookAtMe1.2	54	2	1	2	2	145	34	1	0.4321602724958211	False	stim\morph\5&6 60.jpg	2019-04-09 11:32:47
LookAtMe1.2	54	2	1	2	2	146	36	5	0.48257114889565855	True	stim\6 F053C.jpg	2019-04-09 11:32:56
LookAtMe1.2	54	2	1	2	2	147	35	1	0.34429924783762544	False	stim\morph\5&6 80.jpg	2019-04-09 11:33:05
LookAtMe1.2	54	2	1	2	2	148	22	3	0.6492079187883064	False	stim\morph\3&4 80.jpg	2019-04-09 11:33:14
LookAtMe1.2	54	2	1	2	2	149	33	1	0.41565070603974164	False	stim\morph\5&6 40.jpg	2019-04-09 11:33:24
LookAtMe1.2	54	2	1	2	2	150	24	1	0.611084118951112	False	stim\morph\3&4 40.jpg	2019-04-09 11:33:34
LookAtMe1.2	54	2	1	2	2	151	26	5	0.6351546859368682	True	stim\3 M078C + M057C.jpg	2019-04-09 11:33:43
LookAtMe1.2	54	2	1	2	2	152	32	1	0.41741085320245475	False	stim\morph\5&6 20.jpg	2019-04-09 11:33:52
LookAtMe1.2	54	2	1	2	2	153	35	1	0.6784838096937165	False	stim\morph\5&6 80.jpg	2019-04-09 11:34:01
LookAtMe1.2	54	2	1	2	2	154	26	5	0.3473775520687923	False	stim\3 M078C + M057C.jpg	2019-04-09 11:34:10
LookAtMe1.2	54	2	1	2	2	155	23	1	0.4422734562540427	False	stim\morph\3&4 60.jpg	2019-04-09 11:34:19
LookAtMe1.2	54	2	1	2	2	156	34	1	0.3965351724764332	False	stim\morph\5&6 60.jpg	2019-04-09 11:34:28
LookAtMe1.2	54	2	1	2	2	157	25	1	0.42165768111590296	False	stim\morph\3&4 20.jpg	2019-04-09 11:34:38
LookAtMe1.2	54	2	1	2	2	158	31	1	0.3625145765254274	False	stim\5 F053C + F048C.jpg	2019-04-09 11:34:48
LookAtMe1.2	54	2	1	2	2	159	21	1	0.6219812260242179	False	stim\4 M078C.jpg	2019-04-09 11:34:58
LookAtMe1.2	54	2	1	2	2	160	36	5	0.45971387543249875	False	stim\6 F053C.jpg	2019-04-09 11:35:07
